SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT	WTD	OBSERVED	EXPECTED	ORFS
CENS	FAO-PWY	"fatty acid beta-oxidation I"	7	7	225	-1.5	root (1)	Bacteria (2)	[O_16990_3,O_70310_1,O_93070_0,O_32921_0,O_16990_4,O_44201_0,O_56141_1,O_6087_0,O_17971_0,O_73539_1,O_39948_1,O_73975_1,O_73975_0,O_7651_0,O_39457_1,O_71341_1,O_34030_2,O_30982_1,O_24002_0,O_25336_0,O_77780_3,O_77780_2,O_90441_1,O_53725_5,O_86255_0,O_24315_0,O_3048_1,O_28904_0,O_59651_0,O_10358_0,O_70122_0,O_58513_0,O_96705_0,O_68259_0,O_46497_2,O_41777_0,O_61673_2,O_33843_0,O_54967_1,O_13391_0,O_32949_0,O_45781_1,O_3673_0,O_57416_0,O_6773_0,O_53725_4,O_56105_2,O_17439_1,O_69912_0,O_10358_1,O_34774_0,O_79915_0,O_6135_0,O_52771_2,O_42015_0,O_65628_0,O_47394_0,O_33763_6,O_46185_1,O_95129_0,O_45191_1,O_17666_1,O_77780_4,O_22692_3,O_47582_3,O_21462_1,O_99620_0,O_46593_0,O_36244_1,O_79898_0,O_32142_0,O_71603_0,O_90871_0,O_21176_5,O_22223_1,O_8956_0,O_24001_1,O_21560_1,O_95745_0,O_62950_0,O_74137_0,O_39456_0,O_27073_1,O_21177_1,O_97237_0,O_3049_0,O_65363_0,O_20303_1,O_65702_0,O_54967_0,O_44854_0,O_29863_1,O_76283_2,O_80713_0,O_7887_1,O_30264_0,O_71062_1,O_32322_1,O_54135_0,O_23655_0,O_56105_3,O_6135_1,O_5453_0,O_41776_0,O_76513_16,O_76998_2,O_27408_0,O_38129_0,O_67425_0,O_62884_0,O_36434_0,O_37333_1,O_86054_0,O_41747_1,O_40913_1,O_65206_0,O_30453_0,O_24975_3,O_11087_0,O_21235_2,O_30265_0,O_84932_0,O_5507_0,O_5507_1,O_37006_2,O_93825_0,O_37006_1,O_80477_0,O_76762_0,O_49884_0,O_77614_5,O_1826_6,O_77914_4,O_24535_1,O_86255_1,O_11610_0,O_73065_0,O_77766_1,O_47490_0,O_32948_0,O_14529_1,O_58534_0,O_71062_2,O_40794_1,O_14538_3,O_59217_0,O_90807_0,O_26312_1,O_45423_0,O_40797_0,O_50512_1,O_74899_0,O_57128_2,O_20756_0,O_65866_0,O_65524_1,O_23680_9,O_34718_0,O_28_1,O_25994_0,O_50699_0,O_64363_0,O_56792_0,O_21729_0,O_31284_0,O_4977_0,O_71735_0,O_85502_0,O_82787_0,O_51257_0,O_6583_0,O_88027_0,O_6585_5,O_50566_0,O_66517_0,O_16645_2,O_82754_0,O_62855_0,O_33543_0,O_39949_1,O_56142_2,O_56142_0,O_64363_1,O_4681_0,O_4829_2,O_24835_0,O_24578_0,O_52204_1,O_81196_0,O_29156_0,O_60349_3,O_76763_2,O_26652_0,O_51394_2,O_47952_0,O_94203_0,O_43233_0,O_12744_0,O_98154_0,O_18892_1,O_52770_0,O_53800_1,O_58513_1,O_84464_0,O_8838_0,O_65363_1,O_74457_0,O_61758_0,O_29_0,O_69078_1,O_26248_1,O_97298_0,O_17838_0,O_76156_0,O_41715_1,O_29336_0,O_80986_0,O_51610_0,O_31216_1,O_45293_0,O_24700_1,O_57457_0,O_95000_0,O_21850_2,O_4960_9]
CENS	PROSYN-PWY	"L-proline biosynthesis I"	4	3	34	-1.5	root (1)	Bacteria (2)	[O_24975_5,O_40087_0,O_51185_0,O_1275_3,O_66595_0,O_85985_0,O_27567_1,O_27567_0,O_64873_0,O_96630_0,O_71175_2,O_5602_0,O_74347_0,O_80460_0,O_62651_0,O_7594_0,O_71644_1,O_28592_1,O_55842_0,O_28592_3,O_23115_2,O_90386_0,O_69408_1,O_15434_0,O_85077_0,O_89523_1,O_46923_0,O_28592_2,O_44850_1,O_1276_0,O_83984_0,O_6936_0,O_6937_0,O_69408_0]
CENS	SALVADEHYPOX-PWY	"adenosine nucleotides degradation II"	5	5	17	-1.5	root (1)	Archaea (2157)	[O_28057_0,O_45242_1,O_37019_0,O_67050_3,O_8800_0,O_1317_0,O_85381_0,O_2677_0,O_26913_0,O_48085_0,O_91411_0,O_23216_1,O_625_1,O_97744_0,O_12616_0,O_32788_3,O_32788_0]
CENS	PWY0-901	"L-selenocysteine biosynthesis I (bacteria)"	3	3	9	-1.5	root (1)	Bacteria (2)	[O_3555_0,O_84737_0,O_29802_5,O_98616_0,O_64669_0,O_38775_0,O_12816_0,O_7886_1,O_49005_1]
CENS	PWY-5723	"Rubisco shunt"	10	9	89	-1.99609375	root (1)	Spermatophyta (58024)	[O_16990_7,O_31460_6,O_51897_0,O_80116_0,O_53755_1,O_69195_1,O_37849_3,O_22482_0,O_60984_0,O_6793_4,O_29540_0,O_73180_0,O_48601_2,O_91849_1,O_49312_0,O_34571_0,O_33747_1,O_36273_0,O_329_0,O_16523_0,O_31403_0,O_58882_0,O_59944_2,O_38149_0,O_7621_0,O_81717_0,O_87812_1,O_31461_0,O_80692_0,O_6803_3,O_19172_3,O_18108_0,O_14047_21,O_32882_0,O_78292_1,O_38760_0,O_4763_1,O_81276_0,O_48292_0,O_34991_2,O_11161_0,O_20031_0,O_15707_1,O_32344_1,O_68097_0,O_58217_2,O_50185_1,O_20900_0,O_58827_1,O_50271_3,O_9622_3,O_4764_0,O_2880_1,O_56690_0,O_65037_0,O_10875_5,O_56331_0,O_77903_4,O_30062_0,O_11447_0,O_8218_9,O_16702_0,O_30030_1,O_21729_3,O_11972_1,O_16186_14,O_67457_0,O_77013_3,O_18107_1,O_36208_0,O_2759_0,O_50681_1,O_22180_8,O_11735_1,O_5009_1,O_86617_0,O_22954_1,O_13334_6,O_96142_1,O_92901_1,O_51757_0,O_30693_1,O_30693_0,O_77389_1,O_42767_0,O_77903_5,O_21_3,O_18800_19,O_64059_0]
CENS	PWY-6318	"L-phenylalanine degradation IV (mammalian, via side chain)"	9	4	35	-1.875	root (1)	Metazoa (33208)	[O_79684_0,O_36549_0,O_53620_0,O_23130_2,O_50160_0,O_60909_1,O_46700_1,O_35084_0,O_45138_0,O_27904_0,O_66635_0,O_51982_1,O_19412_0,O_86390_0,O_58812_1,O_25406_0,O_89384_0,O_68531_1,O_5640_1,O_86172_1,O_90309_0,O_4960_8,O_8066_2,O_9072_0,O_14018_0,O_26819_1,O_551_0,O_36980_0,O_48445_1,O_1364_0,O_4712_1,O_43479_1,O_2818_0,O_14337_0,O_26209_0]
CENS	PWY-6317	"D-galactose degradation I (Leloir pathway)"	5	5	42	-1.5	root (1)	Bacteria (2)	[O_40881_0,O_46384_0,O_49447_0,O_46907_0,O_32604_0,O_20816_0,O_31585_0,O_82384_0,O_75165_2,O_35909_1,O_40234_0,O_3_1,O_65706_1,O_77880_0,O_78491_0,O_25975_0,O_65707_0,O_11211_1,O_32603_2,O_20086_0,O_25794_1,O_49474_1,O_32960_0,O_39942_0,O_87700_0,O_30903_0,O_8318_2,O_54368_0,O_23350_0,O_24304_4,O_56130_0,O_49788_0,O_54457_0,O_40092_0,O_54823_0,O_35865_0,O_47909_1,O_60558_1,O_49787_1,O_67191_0,O_42216_0,O_32768_0]
CENS	PWY-6313	"serotonin degradation"	7	3	24	-1.875	root (1)	Metazoa (33208)	[O_67688_0,O_48100_2,O_66635_0,O_19412_0,O_51982_1,O_58812_1,O_37937_0,O_96668_0,O_27243_0,O_56436_0,O_92517_0,O_2488_1,O_90309_0,O_4960_8,O_8066_2,O_53679_0,O_14018_0,O_551_0,O_8006_3,O_48445_1,O_15933_1,O_9223_1,O_50234_0,O_26209_0]
CENS	PWY-7210	"pyrimidine deoxyribonucleotides biosynthesis from CTP"	8	7	652	-1.875	root (1)	Fungi (4751)	[O_49993_8,O_15752_2,O_62141_0,O_11549_16,O_22058_0,O_56351_0,O_57837_0,O_13398_3,O_13398_0,O_10918_0,O_36894_0,O_36894_1,O_17618_0,O_75938_3,O_52205_0,O_25491_5,O_54184_1,O_33591_3,O_74556_0,O_22584_2,O_63662_0,O_82096_0,O_77539_2,O_49993_0,O_10055_2,O_5008_0,O_5008_1,O_14342_0,O_38158_3,O_5953_0,O_94955_2,O_95559_0,O_21363_0,O_85183_0,O_15457_2,O_99559_0,O_97036_0,O_10039_4,O_23581_0,O_44856_0,O_44671_0,O_17618_2,O_32374_1,O_65476_0,O_59205_0,O_27474_0,O_3806_0,O_58044_1,O_45989_1,O_1563_3,O_39062_3,O_46832_0,O_8853_2,O_16537_0,O_11068_2,O_50078_0,O_20156_0,O_57950_0,O_48482_1,O_18355_0,O_59128_8,O_29986_1,O_96846_0,O_59437_0,O_49575_0,O_48480_3,O_88527_0,O_82340_0,O_1741_4,O_52249_1,O_15402_4,O_19329_0,O_8518_0,O_46033_0,O_7568_2,O_61026_2,O_75571_0,O_75150_0,O_24636_0,O_11489_0,O_11521_3,O_15361_0,O_81756_0,O_16950_1,O_20768_0,O_35657_0,O_66376_0,O_35074_0,O_42460_2,O_93198_0,O_7314_0,O_66849_0,O_41463_0,O_10118_0,O_59711_0,O_47818_0,O_35184_1,O_74914_0,O_8582_9,O_74756_1,O_74756_0,O_11436_0,O_77858_0,O_56046_1,O_56046_0,O_70417_1,O_18058_2,O_70417_0,O_44939_2,O_44939_1,O_65490_0,O_46884_0,O_51076_1,O_57513_2,O_30200_0,O_69256_0,O_91449_0,O_13198_0,O_11807_3,O_20212_0,O_36806_47,O_72651_0,O_74438_1,O_52206_3,O_30652_0,O_74555_0,O_29463_2,O_32258_0,O_28252_0,O_35784_1,O_35784_0,O_94837_1,O_94837_0,O_70857_0,O_70857_1,O_36895_0,O_40264_0,O_40264_1,O_59387_0,O_59387_1,O_19532_0,O_34620_0,O_90154_0,O_35786_1,O_35368_0,O_72650_2,O_83603_0,O_71674_1,O_30738_0,O_25213_0,O_7375_0,O_6573_3,O_68840_13,O_57519_0,O_88220_0,O_2360_1,O_41386_2,O_36530_0,O_31425_6,O_10948_0,O_4389_2,O_27473_1,O_23380_0,O_62142_0,O_37898_4,O_16365_0,O_15612_0,O_53644_0,O_72261_0,O_69810_0,O_19596_0,O_34645_0,O_87998_0,O_27733_0,O_16521_1,O_30791_0,O_9843_1,O_34514_0,O_23427_0,O_23427_1,O_50803_1,O_42511_0,O_88024_0,O_67121_0,O_89330_0,O_29848_26,O_29848_27,O_63079_1,O_64663_0,O_57182_1,O_47045_4,O_81037_0,O_57762_0,O_18964_4,O_76607_0,O_60764_6,O_66821_0,O_96435_2,O_92198_1,O_41537_0,O_76774_0,O_10846_0,O_48619_0,O_49455_0,O_1087_0,O_58523_1,O_2837_0,O_81031_0,O_17277_0,O_89226_0,O_62958_0,O_51279_0,O_85648_1,O_91726_0,O_43321_2,O_88691_0,O_7093_1,O_2783_1,O_57837_1,O_8866_0,O_26757_1,O_6452_40,O_38796_0,O_75214_0,O_65907_4,O_65907_6,O_21267_5,O_53078_0,O_50226_0,O_58101_0,O_5842_0,O_57701_0,O_62541_10,O_9153_0,O_62541_11,O_61465_0,O_38671_0,O_71733_0,O_49371_0,O_49371_1,O_6300_0,O_33084_2,O_9578_0,O_51313_2,O_10984_0,O_66600_0,O_23044_0,O_17369_0,O_77681_8,O_95123_0,O_24698_10,O_96513_0,O_44584_1,O_95647_0,O_99353_0,O_2656_8,O_25230_1,O_52199_0,O_43297_0,O_37300_5,O_9809_0,O_96976_0,O_72064_1,O_24807_0,O_25685_0,O_47656_1,O_10974_1,O_56056_1,O_20748_0,O_37203_0,O_26826_4,O_20917_7,O_49973_2,O_94795_0,O_67371_2,O_41387_0,O_34398_0,O_68662_0,O_14739_0,O_14739_1,O_31715_4,O_32396_0,O_15752_5,O_15508_0,O_2912_0,O_49403_0,O_33802_1,O_44542_0,O_75461_0,O_52878_0,O_77811_2,O_9805_0,O_77811_1,O_5663_1,O_96147_0,O_60790_1,O_44902_1,O_63230_2,O_82928_1,O_25903_3,O_98424_0,O_90930_0,O_14339_0,O_40184_1,O_40184_0,O_19755_5,O_42671_7,O_76843_2,O_82171_0,O_20918_0,O_18801_5,O_61567_0,O_30646_1,O_30646_0,O_18965_0,O_18965_3,O_42871_1,O_31699_4,O_17799_0,O_12591_0,O_12591_1,O_42444_0,O_54838_1,O_28578_0,O_95588_0,O_91007_0,O_11490_4,O_95580_0,O_2205_0,O_4157_0,O_12005_0,O_78870_0,O_33376_7,O_52643_0,O_56079_0,O_26121_0,O_415_1,O_33376_8,O_13470_2,O_13470_0,O_48911_1,O_75566_7,O_141_0,O_63355_0,O_77223_1,O_71940_0,O_19988_1,O_5037_1,O_3987_0,O_47657_0,O_88664_0,O_23741_0,O_50225_0,O_11519_0,O_70984_2,O_9117_6,O_44126_1,O_80382_0,O_26763_0,O_20937_0,O_28392_3,O_49370_0,O_45147_0,O_38496_0,O_61770_0,O_73756_0,O_32280_0,O_42911_1,O_20628_1,O_31165_11,O_81984_0,O_76148_0,O_99720_0,O_7151_1,O_22708_1,O_89307_0,O_22708_3,O_77729_0,O_77729_1,O_42871_2,O_6112_0,O_83919_1,O_639_0,O_5843_0,O_4830_0,O_54440_2,O_51064_0,O_11798_3,O_256_2,O_39937_0,O_9843_0,O_60956_0,O_82655_0,O_48597_3,O_46102_0,O_48697_0,O_41037_2,O_14461_3,O_34961_0,O_67215_0,O_40311_0,O_17372_2,O_51695_1,O_40358_0,O_559_0,O_41413_18,O_14462_1,O_14462_0,O_8243_7,O_75460_0,O_75460_1,O_57073_0,O_80173_0,O_99546_0,O_1360_0,O_57177_0,O_74279_0,O_86288_0,O_11380_0,O_97331_1,O_91418_0,O_17095_5,O_20622_0,O_2226_0,O_26624_0,O_54729_0,O_82977_0,O_72644_0,O_68004_0,O_11874_0,O_4780_0,O_65117_0,O_20754_4,O_1329_0,O_44932_0,O_60729_2,O_30647_0,O_83738_0,O_20919_1,O_48597_0,O_29475_1,O_10218_3,O_10218_0,O_82083_0,O_25634_0,O_67504_0,O_57315_1,O_63626_0,O_88661_0,O_61983_0,O_60600_0,O_70134_0,O_70134_2,O_27178_0,O_44569_3,O_80205_0,O_8582_8,O_36396_0,O_39936_3,O_55545_0,O_50849_0,O_5361_0,O_97055_0,O_78668_0,O_74662_1,O_91432_0,O_24355_0,O_50727_1,O_56846_0,O_91022_0,O_35692_0,O_69536_0,O_57257_0,O_57257_1,O_2738_1,O_2738_0,O_26805_0,O_58678_1,O_15967_1,O_73605_2,O_73605_1,O_20435_3,O_594_1,O_6113_0,O_11133_1,O_46265_1,O_46265_0,O_29573_2,O_43280_0,O_75694_0,O_75309_0,O_31793_0,O_17761_0,O_17761_1,O_92106_0,O_78875_0,O_57144_0,O_82353_0,O_83873_0,O_46241_1,O_46241_0,O_6299_0,O_43128_0,O_77243_2,O_60765_0,O_32209_1,O_1128_2,O_13023_0,O_15307_0,O_2803_0,O_95171_0,O_58102_0,O_10504_0,O_84525_0,O_83810_0,O_11799_0,O_38960_1,O_75694_1,O_22689_2,O_16489_4,O_81843_0,O_16375_1,O_82695_0,O_9132_23,O_9132_22,O_14490_0,O_274_4,O_67169_0,O_64178_5,O_64178_0,O_15888_1,O_52530_1,O_61302_1,O_46513_0,O_68984_0,O_57634_0,O_38895_1,O_58679_2,O_2119_0,O_49994_1,O_13741_0,O_20753_2,O_16299_0,O_66997_1,O_22540_0,O_66936_0,O_82483_0,O_31241_1,O_9141_0,O_50769_1,O_50769_0,O_10056_0,O_54965_0,O_77284_6,O_64385_0,O_33663_0,O_26132_0,O_18801_4,O_17095_0,O_80309_0,O_93908_0,O_44598_0,O_38849_0,O_89178_1,O_22501_0,O_59794_4,O_53251_4,O_57633_0,O_58679_0,O_96694_0,O_38611_2,O_33557_0,O_5081_0,O_78645_0,O_32461_0,O_85318_0,O_15862_0,O_16536_2,O_69250_0,O_12270_1,O_50848_2,O_19560_0,O_3442_0,O_45940_0,O_25212_10,O_25212_11,O_34163_0,O_76147_2,O_67260_1,O_25491_4,O_49880_1,O_16817_0,O_3440_0,O_42836_0,O_41413_21,O_49519_1,O_26448_0,O_28796_0,O_60025_0,O_3008_0,O_74792_0,O_43448_2,O_43281_0,O_57275_0,O_70341_1,O_36391_3,O_36391_0,O_20549_0,O_20549_1,O_75308_1,O_28477_0,O_94437_0,O_57648_0,O_57648_1,O_83686_0,O_1337_1,O_58786_0,O_58786_1,O_13022_4,O_13022_5,O_75743_7,O_38691_12,O_17281_0,O_27662_0,O_593_1,O_19506_1,O_41528_0,O_81044_0,O_62387_0,O_47522_1,O_44491_0,O_2899_0,O_16629_0,O_18193_17,O_49313_1,O_47560_0,O_33936_3,O_33936_0,O_14497_0,O_11311_5,O_11311_6,O_59984_2,O_67106_4,O_14152_2,O_93820_0,O_35196_1,O_12895_1,O_69032_0,O_34543_2,O_20919_0,O_74416_0,O_50182_0]
CENS	PWY-7214	"baicalein degradation (hydrogen peroxide detoxification)"	2	1	15	-1.75	root (1)	Viridiplantae (33090)	[O_96031_0,O_27486_0,O_65636_1,O_60784_1,O_82443_0,O_1724_0,O_60821_0,O_95571_0,O_40727_0,O_74497_0,O_94134_1,O_53474_0,O_79716_0,O_1723_4,O_47664_0]
CENS	PWY-6588	"pyruvate fermentation to acetone"	5	4	45	-1.5	root (1)	Bacteria (2)	[O_59475_1,O_66703_0,O_69305_0,O_42255_0,O_94672_0,O_52771_0,O_24699_0,O_76513_0,O_53248_0,O_18688_0,O_69304_2,O_59107_0,O_14036_0,O_69582_1,O_61067_1,O_59481_5,O_27964_1,O_41458_0,O_4296_10,O_83584_0,O_92589_0,O_89129_1,O_23111_1,O_28897_4,O_50814_1,O_3193_0,O_16772_17,O_7306_1,O_27506_0,O_15128_0,O_22146_1,O_32583_0,O_69078_0,O_92262_0,O_70130_0,O_53469_2,O_1667_0,O_67873_0,O_20139_0,O_2731_1,O_43838_3,O_14376_1,O_43581_0,O_26125_0,O_83183_0]
CENS	PWY-7219	"adenosine ribonucleotides de novo biosynthesis"	4	4	71	-1.5	root (1)	Eukaryota (2759)	[O_60741_2,O_21939_1,O_51618_1,O_97555_0,O_42334_0,O_46324_1,O_2919_0,O_82197_1,O_39825_0,O_33869_1,O_37927_0,O_66359_0,O_5107_2,O_3136_0,O_92832_1,O_45985_1,O_57114_0,O_59236_0,O_62539_1,O_11312_0,O_51987_6,O_87491_1,O_71975_0,O_36747_1,O_10406_0,O_74527_0,O_66250_0,O_44152_2,O_5952_1,O_6162_2,O_29839_0,O_7926_5,O_15327_1,O_14734_4,O_62284_0,O_47440_1,O_14141_0,O_6577_2,O_15327_3,O_60119_1,O_44430_0,O_27581_1,O_70123_1,O_89973_0,O_43654_0,O_98383_0,O_42631_1,O_22132_0,O_24431_0,O_20750_1,O_22800_1,O_69394_1,O_20638_0,O_85096_1,O_90931_0,O_48267_6,O_78298_0,O_96743_0,O_15499_0,O_66508_0,O_24229_2,O_66360_1,O_5204_0,O_98996_0,O_5751_1,O_7927_0,O_4743_0,O_4270_0,O_82687_0,O_74281_0,O_74281_1]
CENS	PWY-7357	"thiamine formation from pyrithiamine and oxythiamine (yeast)"	6	3	13	-1.875	root (1)	Fungi (4751)	[O_22144_2,O_13166_0,O_71863_2,O_17260_0,O_93906_0,O_72492_0,O_56878_0,O_39698_0,O_49009_0,O_1080_1,O_37060_0,O_56690_1,O_12111_0]
CENS	PWY-6827	"gellan degradation"	2	1	1	-1.5	root (1)	Bacteria (2)	[O_54330_1]
CENS	PWY-735	"jasmonic acid biosynthesis"	19	10	38	-1.75	root (1)	Viridiplantae (33090)	[O_16645_2,O_30453_0,O_44201_0,O_47582_3,O_21462_1,O_39949_1,O_99620_0,O_39948_1,O_71603_0,O_24578_0,O_81196_0,O_71341_1,O_73975_1,O_74137_0,O_40913_0,O_34718_0,O_26198_0,O_11610_0,O_6784_9,O_14529_1,O_58534_0,O_20303_1,O_54967_1,O_54967_0,O_1643_0,O_84464_0,O_63_3,O_45423_0,O_74457_0,O_25855_0,O_65702_0,O_41715_1,O_4829_2,O_8838_0,O_73065_0,O_41747_1,O_51257_0,O_47394_0]
CENS	ARGSPECAT-PWY	"spermine biosynthesis"	2	2	13	-1.5	root (1)	Eukaryota (2759)	[O_57339_1,O_13600_4,O_13600_5,O_56140_2,O_60664_0,O_1863_9,O_31720_1,O_33158_1,O_14629_0,O_55467_1,O_4277_0,O_45162_0,O_18801_38]
CENS	HISDEG-PWY	"L-histidine degradation I"	4	4	13	-1.5	root (1)	Bacteria (2)	[O_73325_0,O_638_0,O_55127_0,O_60037_1,O_30347_0,O_60036_0,O_23541_1,O_28427_0,O_36225_0,O_53081_0,O_17082_0,O_66358_0,O_66358_1]
CENS	PWY-6268	"adenosylcobalamin salvage from cobalamin"	1	1	6	-1.5	root (1)	Archaea (2157)	[O_8767_1,O_31460_2,O_6343_1,O_38355_0,O_92889_0,O_97772_0]
CENS	PWY0-1313	"acetate conversion to acetyl-CoA"	1	1	23	-1.5	root (1)	Archaea (2157)	[O_57926_1,O_16136_0,O_6799_1,O_47574_1,O_30199_0,O_60493_0,O_52718_0,O_56_0,O_59288_0,O_94447_0,O_86809_0,O_83837_1,O_16677_0,O_8181_0,O_60856_0,O_99515_0,O_23680_17,O_16137_0,O_60595_0,O_70269_0,O_91029_0,O_86184_0,O_62247_1]
CENS	PWY-5155	"beta-alanine biosynthesis III"	1	1	3	-1.5	root (1)	Archaea (2157)	[O_59371_2,O_15874_1,O_67948_1]
CENS	PWY-5659	"GDP-mannose biosynthesis"	4	3	21	-1.5	root (1)	Archaea (2157)	[O_28273_0,O_71014_0,O_28256_1,O_24393_0,O_83107_0,O_70463_1,O_23350_0,O_21736_7,O_32768_0,O_36718_0,O_83697_0,O_32604_0,O_9458_1,O_20220_1,O_73678_1,O_69884_0,O_53306_2,O_25009_0,O_81163_0,O_97970_0,O_73827_0]
CENS	PWY-7036	"very long chain fatty acid biosynthesis II"	16	4	18	-1.5	root (1)	Eukaryota (2759)	[O_81196_0,O_84464_0,O_26211_0,O_71895_0,O_35991_0,O_74137_0,O_58534_0,O_4829_2,O_8838_0,O_99620_0,O_30453_0,O_53736_0,O_73065_0,O_16645_2,O_54967_1,O_71603_0,O_41747_1,O_71341_1]
CENS	PWY0-1314	"fructose degradation"	1	1	2	-1.5	root (1)	Bacteria (2)	[O_74008_1,O_22318_0]
CENS	PWY-7134	"rutin degradation (plants)"	3	1	3	-1.998046875	root (1)	Magnoliophyta (3398)	[O_75107_0,O_97164_0,O_99169_0]
CENS	FORMASS-PWY	"formaldehyde oxidation IV (thiol-independent)"	1	1	10	-1.75	root (1)	Proteobacteria (1224)	[O_14018_0,O_551_0,O_51982_1,O_48445_1,O_90309_0,O_58812_1,O_4960_8,O_83098_0,O_26209_0,O_66635_0]
CENS	NADPHOS-DEPHOS-PWY	"NAD phosphorylation and dephosphorylation"	3	3	23	-1.5	root (1)	Bacteria (2)	[O_52587_1,O_43459_1,O_10089_1,O_98036_0,O_8229_1,O_63264_0,O_29430_1,O_26090_1,O_56777_0,O_50636_0,O_73457_5,O_19802_7,O_56318_0,O_61978_4,O_28917_0,O_30511_0,O_14960_1,O_60833_0,O_26781_4,O_94841_0,O_50636_2,O_26830_1,O_14382_1]
CENS	PWY-7039	"phosphatidate metabolism, as a signaling molecule"	5	1	1	-1.75	root (1)	Viridiplantae (33090)	[O_19437_2]
CENS	PWY-5656	"mannosylglycerate biosynthesis I"	2	1	1	-1.5	root (1)	Archaea (2157)	[O_24695_1]
CENS	PWY-3121	"linamarin degradation"	2	1	3	-1.99993896484	root (1)	Papaveraceae (3465)	[O_75188_0,O_29602_0,O_95770_0]
CENS	PWY-6405	"Rapoport-Luebering glycolytic shunt"	3	1	1	-1.9375	root (1)	Dictyosteliida (33083)	[O_2087_1]
CENS	HOMOSER-THRESYN-PWY	"L-threonine biosynthesis"	2	2	13	-1.5	root (1)	Archaea (2157)	[O_45739_1,O_31148_0,O_67546_0,O_74740_2,O_58192_1,O_56653_0,O_95978_0,O_21930_1,O_23693_0,O_95532_0,O_77184_2,O_530_3,O_21931_0]
CENS	ADENOSYLHOMOCYSCAT-PWY	"L-methionine salvage from L-homocysteine"	3	2	27	-1.99999237061	root (1)	Mammalia (40674)	[O_49265_2,O_73412_1,O_15207_0,O_16990_9,O_29140_0,O_50061_0,O_49266_0,O_50060_1,O_45202_0,O_41246_0,O_28746_0,O_87505_0,O_16991_2,O_16991_0,O_27185_0,O_61504_0,O_31734_0,O_31733_0,O_95067_0,O_64184_0,O_11738_0,O_80158_0,O_60680_0,O_21201_0,O_21201_1,O_21729_5,O_42059_0]
CENS	RIBITOLUTIL-PWY	"ribitol degradation"	2	1	2	-1.75	root (1)	Proteobacteria (1224)	[O_82060_0,O_6663_2]
CENS	PWY-4702	"phytate degradation I"	14	3	25	-1.75	root (1)	Viridiplantae (33090)	[O_133_3,O_63847_1,O_3748_1,O_17168_1,O_36404_0,O_26588_0,O_76600_1,O_39400_0,O_32223_0,O_37332_0,O_35153_5,O_42902_3,O_42127_1,O_72288_0,O_73606_1,O_29836_0,O_8317_2,O_95140_0,O_65609_0,O_44332_1,O_32607_0,O_67278_0,O_82659_0,O_99676_0,O_15337_0]
CENS	BSUBPOLYAMSYN-PWY	"spermidine biosynthesis I"	2	2	16	-1.5	root (1)	Eukaryota (2759)	[O_57339_1,O_13600_3,O_13600_4,O_13600_5,O_540_0,O_1863_9,O_31720_1,O_4277_0,O_83670_0,O_14629_0,O_55467_1,O_4443_1,O_33158_1,O_45162_0,O_18801_38,O_60663_0]
CENS	PWY-7686	"L-malate degradation II"	1	1	6	-1.5	root (1)	Bacteria (2)	[O_46085_0,O_62547_0,O_75478_0,O_17837_0,O_92126_0,O_15860_0]
CENS	PWY-7723	"bacterial bioluminescence"	8	6	35	-1.96875	root (1)	Shewanellaceae (267890)	[O_40913_0,O_1643_0,O_728_0,O_6304_0,O_25048_0,O_74818_2,O_2153_1,O_34235_3,O_63_3,O_57223_1,O_66613_1,O_93651_0,O_6784_9,O_12779_2,O_52033_0,O_26198_0,O_12548_1,O_87059_0,O_95990_1,O_62598_0,O_68846_0,O_20848_0,O_68847_0,O_727_0,O_72493_1,O_25976_0,O_25855_0,O_69270_0,O_12866_0,O_33340_1,O_13959_2,O_59189_0,O_15337_1,O_16944_0,O_60139_0]
CENS	PWY-5046	"2-oxoisovalerate decarboxylation to isobutanoyl-CoA"	3	3	24	-1.5	root (1)	Eukaryota (2759)	[O_1608_3,O_13834_0,O_26589_0,O_86635_0,O_58135_0,O_8818_2,O_44225_1,O_75873_1,O_12623_0,O_21975_0,O_21975_1,O_62033_0,O_25385_0,O_88320_0,O_43837_1,O_43837_2,O_82877_0,O_32050_0,O_94683_0,O_38352_0,O_12622_1,O_9116_0,O_99801_1,O_47628_2]
CENS	PWY0-1264	"biotin-carboxyl carrier protein assembly"	4	3	30	-1.5	root (1)	Bacteria (2)	[O_47196_1,O_33024_0,O_7650_0,O_70183_0,O_3083_1,O_79852_0,O_76157_2,O_86455_0,O_16889_0,O_66911_0,O_14526_1,O_66912_0,O_20438_4,O_91803_0,O_14384_1,O_61869_1,O_88134_0,O_75942_0,O_43783_2,O_55909_0,O_46874_1,O_3816_0,O_55908_1,O_76467_0,O_23199_2,O_76466_1,O_81953_0,O_47352_0,O_53290_1,O_54768_0]
